Product_ID,Product Name,Brand,Category,Subcategory,Pack Size,MRP ,Price ,SKU,Description,Image URL / Product Link
P001135,Nutritious Pista Plain,Nutritious,Dry Fruits,Pistachios,100 g,325,299,—,Plain pistachios suitable for snacking.,"https://cdn.zeptonow.com/production/ik-seo/tr:w-470,ar-1021-1021,pr-true,f-auto,q-40,dpr-2/cms/product_variant/42a227a0-9fc3-4341-951e-ce47bd8af479/Nutritious-Pista-Plain.jpeg"
P001136,Nutritious Pista Salted Irani,Nutritious,Dry Fruits,Pistachios,500 g,860,662,—,Salted Iranian pistachios.,"https://cdn.zeptonow.com/production/ik-seo/tr:w-470,ar-1021-1021,pr-true,f-auto,q-40,dpr-2/cms/product_variant/6f9a1ca2-d8ad-4e62-91ed-3c6c4b49cd90/Nutritious-Pista-Salted-Irani.jpeg"
P001137,Grocery Farm American Pistachios,Grocery Farm,Dry Fruits,Pistachios,200 g,399,272,—,"American pistachios, salted and packed in a pouch.",https://www.bbassets.com/media/uploads/p/l/40279953_1-grocery-farm-american-pistachios-roasted-salted-100-natural-premium-no-additives.jpg
P001138,Daily Good Pistachios California Salted,Daily Good,Dry Fruits,Pistachios,500 g,860,655,—,Whole California salted pistachios.,"https://cdn.zeptonow.com/production/ik-seo/tr:w-470,ar-1000-1000,pr-true,f-auto,q-40,dpr-2/cms/product_variant/3b275d65-948a-4c0f-af74-ebbc7ae0566f/Daily-Good-Pistachios-California-Salted.jpeg"
P001139,Happilo Premium California Roasted & Salted Pistachios,Happilo,Dry Fruits,Pistachios,200 g,475,428,—,California-sourced roasted and salted pistachios.,"https://cdn.zeptonow.com/production/ik-seo/tr:w-470,ar-2000-2000,pr-true,f-auto,q-40,dpr-2/cms/product_variant/f173e5b2-20d2-4bc5-8957-e5211272636a/Happilo-Premium-California-Roasted-Salted-Pistachios-Crunchy-Pista-Dry-Fruits.jpeg"
P001140,Open Secret Roasted and Salted Pistachios,Open Secret,Dry Fruits,Pistachios,500 g,"1,100",813,—,"Whole roasted and salted pistachios, high in protein and dietary fibre.","https://cdn.zeptonow.com/production/ik-seo/tr:w-470,ar-2400-2400,pr-true,f-auto,q-40,dpr-2/cms/product_variant/8d7efb61-caec-4b86-84ea-48ee1b7b66af/Open-Secret-Roasted-and-Salted-Pistachios-High-Protein-Healthy-Snacking.jpeg"
P001141,Whole Farm Premium Roasted & Salted Pistachios,Whole Farm,Dry Fruits,Pistachios,200 g,425,387,—,Premium roasted and salted pistachios.,"https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=85,metadata=none,w=480,h=480/da/cms-assets/cms/product/493f46f8-7b95-435d-bb0b-f2c928231663.jpg"
P001142,Whole Farm Premium Roasted & Salted Pistachios,Whole Farm,Dry Fruits,Pistachios,100 g,247,198,—,Premium roasted and salted pistachios.,"https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=85,metadata=none,w=480,h=480/da/cms-assets/cms/product/493f46f8-7b95-435d-bb0b-f2c928231663.jpg"
P001143,Happilo Jumbo Californian Roasted & Salted Pistachios,Happilo,Dry Fruits,Pistachios,200 g,475,432,—,"Jumbo Californian pistachios, roasted and salted.","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=85,metadata=none,w=480,h=480/da/cms-assets/cms/product/32c45fab-ff9f-465a-8ee7-9698c88c231c.jpg"
P001144,Nutty Gritties Roasted & Salted California Pistachios,Nutty Gritties,Dry Fruits,Pistachios,200 g,540,465,—,Roasted and salted California pistachios.,"https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=85,metadata=none,w=480,h=480/da/cms-assets/cms/product/41866d1a-0c46-453d-a239-ed360cd55cd3.jpg"
P001145,Tata Sampann Pistachios Roasted & Salted (100% Premium),Tata Sampann,Dry Fruits,Pistachios,200 g,450,406,—,Premium roasted and salted pistachios.,"https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=85,metadata=none,w=480,h=480/da/cms-assets/cms/product/4d8ed6d9-0af2-4d5f-b974-3e1e6dd3ff36.jpg"
P001146,Wonderland Foods Roasted & Salted Pistachios,Wonderland Foods,Dry Fruits,Pistachios,400 g,999,773,—,Roasted and salted pistachios.,"https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=85,metadata=none,w=480,h=480/da/cms-assets/cms/product/rc-upload-1780331131771-399.jpg"
P001147,Mayurank Pista Green Irani,Mayurank,Dry Fruits,Pistachios,100 g,223,200,—,Green Iranian pistachios.,"https://cdn.zeptonow.com/production/ik-seo/tr:w-470,ar-1021-1021,pr-true,f-auto,q-40,dpr-2/cms/product_variant/ef5e4051-f959-4e69-9d5b-b1aba51443f9/Mayurank-Pista-Green-Irani.jpeg"
P001148,bb Popular Raisins/Ona Drakshi - Indian,bb Popular,Dry Fruits,Raisins,100 g Pouch,113,60,40002629,Indian raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/40002628_11-bb-popular-raisinskishmish-indian.jpg
P001149,bb Popular Raisins/Ona Drakshi - Indian,bb Popular,Dry Fruits,Raisins,200 g Pouch,226,114,40002629,Indian raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/40002629_11-bb-popular-raisinskishmish-indian.jpg
P001150,bb Popular Raisins/Ona Drakshi - Indian,bb Popular,Dry Fruits,Raisins,500 g Pouch,565,270,40002630,Indian raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/40002630_11-bb-popular-raisinskishmish-indian.jpg
P001151,bb Popular Raisins/Ona Drakshi - Indian,bb Popular,Dry Fruits,Raisins,(500g2)1 kg Pouch,"1,130",528,40021404,Indian raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/40002630_11-bb-popular-raisinskishmish-indian.jpg
P001152,Tata Sampann Premium Raisins/Kishmish - Seedless,Tata Sampann,Dry Fruits,Raisins,200 g,229,189,40232839,Premium long seedless raisins.,https://m.media-amazon.com/images/I/61mM1VwI-8L._SX679_.jpg
P001153,Tata Sampann Premium Raisins/Kishmish - Seedless,Tata Sampann,Dry Fruits,Raisins,500 g,439,395,40274478,Premium long seedless raisins.,https://m.media-amazon.com/images/I/61JL78FJWOL._SX679_.jpg
P001154,Tata Sampann Afghani Black Raisins/Kali Kishmish - Seedless,Tata Sampann,Dry Fruits,Raisins,200 g,240,216,40289767,Deluxe-size Afghan black seedless raisins.,https://m.media-amazon.com/images/I/71AKUEkmzCL._SX679_.jpg
P001155,Tata Sampann Afghani Black Raisins/Kali Kishmish - Seedless,Tata Sampann,Dry Fruits,Raisins,2 × 200 g,480,432,1234280,Multipack of Afghan black seedless raisins.,https://m.media-amazon.com/images/I/71AKUEkmzCL._SX679_.jpg
P001156,Happilo Premium Seedless Green Raisins,Happilo,Dry Fruits,Raisins,200 g,195,114,40094567,Premium seedless green raisins.,https://happilo.com/cdn/shop/files/01_55fe32ba-daa6-4298-8088-054b43ccb7ce.jpg?v=1756882501&width=2000
P001157,Happilo Premium Seedless Green Raisins,Happilo,Dry Fruits,Raisins,500 g,450,369,40200936,Premium seedless green raisins.,https://happilo.com/cdn/shop/files/01_55fe32ba-daa6-4298-8088-054b43ccb7ce.jpg?v=1756882501&width=2000
P001158,Happilo Premium Seedless Green Raisins,Happilo,Dry Fruits,Raisins,1 kg,845,644,40200936,Premium seedless green raisins.,https://m.media-amazon.com/images/I/61BK+sF3puL._SX679_.jpg
P001159,Happilo Premium Afghani Seedless Black Raisins,Happilo,Dry Fruits,Raisins,250 g,315,209,40094568,Sun-dried Afghani seedless black raisins.,https://m.media-amazon.com/images/I/71pOeIiUGZL._SX679_.jpg
P001160,Happilo Premium Seedless Afghani Black Raisins,Happilo,Dry Fruits,Raisins,500 g,630,374,40200937,Premium Afghani seedless black raisins.,https://m.media-amazon.com/images/I/71S8FURw33L._SX679_.jpg
P001161,BB Royal Organic Raisins/Ona Drakshi,BB Royal Organic,Dry Fruits,Raisins,100 g,100,99,40072511,Organic raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/40072511_18-bb-royal-organic-raisinkismis.jpg
P001162,BB Royal Organic Raisins/Ona Drakshi,BB Royal Organic,Dry Fruits,Raisins,200 g,200,185,40101872,Organic raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/40075470_15-bb-royal-organic-raisinkismis.jpg
P001163,BB Royal Organic Raisins/Ona Drakshi,BB Royal Organic,Dry Fruits,Raisins,500 g,500,413,40101872,Organic raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/40101872_15-bb-royal-organic-raisinkismis.jpg
P001164,bb Royal Premium Raisins,bb Royal,Dry Fruits,Raisins,100 g Zipper Pouch,110,109,40046740,Premium Indian raisins.,https://www.bbassets.com/media/uploads/p/l/10000504_15-bb-royal-raisinskishmish-indian.jpg
P001165,bb Royal Premium Raisins,bb Royal,Dry Fruits,Raisins,200 g Pouch,220,194,40046740,Premium Indian raisins.,https://www.bbassets.com/media/uploads/p/l/10000530_14-bb-royal-raisinskishmish-indian.jpg
P001166,bb Royal Premium Raisins,bb Royal,Dry Fruits,Raisins,500 g Pouch,440,386,40046740,Premium Indian raisins.,https://www.bbassets.com/media/uploads/p/l/40046740_11-bb-royal-raisinskishmish-indian.jpg
P001167,bb Royal Afghan Seedless Black Raisins,bb Royal,Dry Fruits,Raisins,100 g Pouch,105,100,10000532,Afghan seedless black raisins.,https://www.bbassets.com/media/uploads/p/l/10000506_5-bb-royal-raisinskishmish-black-seedless.jpg
P001168,bb Royal Afghan Seedless Black Raisins,bb Royal,Dry Fruits,Raisins,200 g Pouch,209,163,10000532,Afghan seedless black raisins.,https://www.bbassets.com/media/uploads/p/l/10000532_5-bb-royal-raisinskishmish-seedless.jpg
P001169,bb Royal Black Raisins with Seeds - Afghan,bb Royal,Dry Fruits,Raisins,100 g Pouch,104,77.01,10000507,Afghan black raisins with seeds.,https://www.bbassets.com/media/uploads/p/l/10000507_4-bb-royal-raisinskishmish-black-with-seeds.jpg
P001170,bb Royal Black Raisins with Seeds - Afghan,bb Royal,Dry Fruits,Raisins,200 g Pouch,208,195,—,Afghan black raisins with seeds.,https://www.bbassets.com/media/uploads/p/l/10000533_6-bb-royal-raisinskishmish-with-seeds.jpg
P001171,bb Royal Raisins Kishmish - Afghan,bb Royal,Dry Fruits,Raisins,100 g Pouch,119,85,—,Afghan raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/20000530_6-bb-royal-afghan-raisinskishmish.jpg
P001172,bb Royal Raisins Kishmish - Afghan,bb Royal,Dry Fruits,Raisins,200 g Pouch,237,212,—,Afghan raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/20000531_7-bb-royal-afghan-raisinskishmish.jpg
P001173,bb Royal Raisins Kishmish - Afghan,bb Royal,Dry Fruits,Raisins,500 g Pouch,750,515.38,—,Afghan raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/40111143_5-bb-royal-raisinskishmish-afghan.jpg
P001174,Khetika Long Raisins,Khetika,Dry Fruits,Raisins,100 g,150,133.5,40372807,Long raisins.,https://www.bbassets.com/media/uploads/p/l/40372807_1-khetika-long-raisins.jpg
P001175,Khetika Long Raisins,Khetika,Dry Fruits,Raisins,500 g,757,749,40372807,Long raisins.,https://www.khetika.com/cdn/shop/files/EverydayUseCases.jpg?v=1762424726&width=1000
P001176,Khetika Premium Afghani Black Raisins - Seedless,Khetika,Dry Fruits,Raisins,200 g,199,179.1,40359806,Naturally dried Afghani black seedless raisins.,https://www.bbassets.com/media/uploads/p/l/40359806_1-khetika-premium-afghani-black-raisins.jpg
P001177,KesarCo Long Green Raisins,KesarCo,Dry Fruits,Raisins,100 g,100,28.75,40305814,"Long, green, seedless raisins.",https://www.bbassets.com/media/uploads/p/l/40305814_1-kesarco-long-green-raisins.jpg
P001178,KesarCo Long Green Raisins,KesarCo,Dry Fruits,Raisins,500 g,130,127.08,40305814,"Long, green, seedless raisins.",https://kesarco.com/cdn/shop/files/2_3_1.png?v=1786010405&width=600
P001179,Khari Foods Premium Green Raisins,Khari Foods,Dry Fruits,Raisins,200 g,175,113.93,40359135,Premium green raisins.,https://www.bbassets.com/media/uploads/p/l/40359135_3-khari-foods-premium-green-raisins.jpg
P001180,Open Secret Premium Un-Junked Black Raisins,Open Secret,Dry Fruits,Raisins,200 g,225,153,40369210,Premium black raisins.,https://www.bbassets.com/media/uploads/p/l/40369210_1-open-secret-un-junked-black-raisins.jpg
P001181,"ProV Premium Black Raisin - Natural, Seedless",ProV,Dry Fruits,Raisins,250 g,249,162.88,40303167,Natural seedless black raisins.,https://www.bbassets.com/media/uploads/p/l/40303167_1-prov-premium-black-raisin-natural-seedless.jpg
P001182,ProV Select Indian Raisins,ProV,Dry Fruits,Raisins,500 g,299,187.5,40303169,Select Indian raisins.,https://www.bbassets.com/media/uploads/p/l/40303169_3-prov-select-indian-raisins.jpg
P001183,Popular Essentials Raisins/Kishmish,Popular Essentials,Dry Fruits,Raisins,250 g,220,180.4,40324030,Raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/40324030_1-popular-essentials-raisinskishmish.jpg
P001184,Zoff Raisins,Zoff,Dry Fruits,Raisins,250 g,225,173.78,40279870,Raisins rich in natural nutrients.,https://www.bbassets.com/media/uploads/p/l/40279870_5-zoff-raisins-rich-in-vitamins-boosts-iron-levels-aids-digestion.jpg
P001185,Mai Rasoi Regular Indian Raisin Kismis Kishmish,Mai Rasoi,Dry Fruits,Raisins,200 g,155,136.4,40296982,Regular Indian raisins/kishmish.,https://www.bbassets.com/media/uploads/p/l/40296982_1-mai-rasoi-mai-rasoi-regular-indian-raisin-kismis-kishmish-200-gm-pouch.jpg
P001186,Yumleys Premium Afghani Black Raisins,Yumleys,Dry Fruits,Raisins,250 g Pouch,351,212,40369979,Premium Afghani black raisins.,https://www.bbassets.com/media/uploads/p/l/40369979_1-yumleys-by-1mg-premium-afghani-black-raisins.jpg
P001187,SHAKUNTLAM Green Raisin Long,SHAKUNTLAM,Dry Fruits,Raisins,250 g Pouch,180,169,900458681,Long green raisins.,https://www.bbassets.com/media/uploads/p/l/900458680_1-shree-shakuntalam-shakuntlam-raisin-250g.jpg
P001188,SHAKUNTLAM Green Raisin Long,SHAKUNTLAM,Dry Fruits,Raisins,500 g Pouch,520,499,900458681,Long green raisins.,https://www.bbassets.com/media/uploads/p/l/900458681_1-shree-shakuntalam-shakuntlam-raisin-500g.jpg
P001189,Delight Nuts Seedless Black Raisins - Afghani,Delight Nuts,Dry Fruits,Raisins,200 g,299,194.35,40234112,Premium Afghani seedless black raisins.,https://www.bbassets.com/media/uploads/p/l/40234112_1-delight-nuts-seedless-black-raisins-afghani-premium-quality-no-cholesterol.jpg
P001190,Wonderland Foods Mabroom Dates,Wonderland Foods,Dry Fruits & Nuts,Dates,200 g,350,259,—,Premium Mabroom dates with caramel and subtle nutty flavour.,https://www.bbassets.com/media/uploads/p/l/40312697_1-wonderland-foods-mabroom-dates.jpg
P001191,Kraft Dates - Tunisian,Kraft,Dry Fruits & Nuts,Dates,200 g,180,140,40076927,Tunisian Deglet Nour dates with soft texture and honey-like taste.,https://m.media-amazon.com/images/I/81diSzfRdxS._SX679_.jpg
P001192,Happilo Premium International Omani Dates,Happilo,Dry Fruits & Nuts,Dates,200 g,175,154,—,Premium Omani dates.,https://www.bbassets.com/media/uploads/p/l/40123724_8-happilo-premium-international-omani-dates.jpg
P001193,Happilo Premium International Omani Dates,Happilo,Dry Fruits & Nuts,Dates,680 g,650,429,—,Premium Omani dates.,https://m.media-amazon.com/images/I/71RAd1ol6qL._SX679_.jpg
P001194,Happilo Premium International Omani Dates,Happilo,Dry Fruits & Nuts,Dates,680 g Pouch,650,617.5,—,Premium Omani dates in pouch pack.,https://m.media-amazon.com/images/I/71RAd1ol6qL._SX679_.jpg
P001195,Farmley Kalmi Dates,Farmley,Dry Fruits & Nuts,Dates,200 g,279,234.36,—,Naturally sweet Kalmi dates.,https://www.bbassets.com/media/uploads/p/l/40338524_1-farmley-kalmi-dates.jpg
P001196,Farmley Barkat Dates,Farmley,Dry Fruits & Nuts,Dates,250 g,149,125.16,—,Barkat dates.,https://www.bbassets.com/media/uploads/p/l/40338523_1-farmley-barkat-dates.jpg
P001197,Farmley Barkat Dates,Farmley,Dry Fruits & Nuts,Dates,500 g,299,251.16,—,Barkat dates.,https://rukminim2.flixcart.com/image/1536/1536/xif0q/nut-dry-fruit/o/e/1/500-barkat-dates-naturally-sweet-khajoor-dry-fruit-1-pouch-enriched-transparent-original-imah8gf37htv9uwd.png?q=90
P001198,Farmley Premium Omani Fard Dates/Khajoor,Farmley,Dry Fruits & Nuts,Dates,400 g,325,295.75,—,Premium Omani Fard dates.,https://www.bbassets.com/media/uploads/p/l/40280364_2-farmley-premium-fard-dates-nutritious-tasty-perfect-snack.jpg
P001199,Flyberry Gourmet Medjoul Dates/Kharjura,Flyberry Gourmet,Dry Fruits & Nuts,Dates,200 g,499,375,—,Premium Medjoul dates.,https://www.bbassets.com/media/uploads/p/l/40145913_5-flyberry-medjoul-dates.jpg
P001200,Flyberry Gourmet Medjoul Dates/Kharjura,Flyberry Gourmet,Dry Fruits & Nuts,Dates,400 g,"1,299",950,—,Premium Medjoul dates.,https://www.bbassets.com/media/uploads/p/l/40073695_8-flyberry-medjoul-dates.jpg
P001201,Delight Nuts Kalmi Dates,Delight Nuts,Dry Fruits & Nuts,Dates,200 g,325,227.5,—,Premium Kalmi dates.,https://www.bbassets.com/media/uploads/p/l/40234110_1-delight-nuts-kalmi-dates-premium-quality-delicious.jpg
P001202,Delight Nuts Omani Dates,Delight Nuts,Dry Fruits & Nuts,Dates,200 g,169,108.16,—,Premium Omani dates.,https://www.bbassets.com/media/uploads/p/l/40234109_1-delight-nuts-omani-dates-premium-quality-delicious.jpg
P001203,Nutty Gritties Kalmi Dates,Nutty Gritties,Dry Fruits & Nuts,Dates,350 g,575,495,—,Kalmi dates.,https://www.bbassets.com/media/uploads/p/l/40185118_5-nutty-gritties-premium-kalmi-dates.jpg
P001204,Nutty Gritties Omani Dates,Nutty Gritties,Dry Fruits & Nuts,Dates,500 g,340,330,—,Omani dates.,https://www.bbassets.com/media/uploads/p/l/40194788_2-nutty-gritties-omani-dates.jpg
P001205,Tata Sampann Premium Kalmi Dates/Khajoor,Tata Sampann,Dry Fruits & Nuts,Dates,200 g,279,265.05,—,"Naturally sweet, low-fat Kalmi dates rich in fibre.",https://www.bbassets.com/media/uploads/p/l/40327775_2-tata-sampann-100-kalmi-dates.jpg
P001206,Tata Sampann Premium Kalmi Dates/Khajoor,Tata Sampann,Dry Fruits & Nuts,Dates,500 g,649,597.08,—,"Naturally sweet, low-fat Kalmi dates rich in fibre.",https://www.bbassets.com/media/uploads/p/l/40327774_2-tata-sampann-100-kalmi-dates.jpg
P001207,bb Royal Omani Dates,bb Royal,Dry Fruits & Nuts,Dates,250 g,207,153,—,Omani dates with no added sugar or preservatives.,https://www.bbassets.com/media/uploads/p/l/40266319_7-bb-royal-dates-omani.jpg
P001208,bb Royal Omani Dates/Kharjura,bb Royal,Dry Fruits & Nuts,Dates,500 g,415,307,—,Omani dates.,https://www.bbassets.com/media/uploads/p/l/40076872_8-bb-royal-dates-omani.jpg
P001209,bb Royal Omani Dates,bb Royal,Dry Fruits & Nuts,Dates,300 g,220,210,—,Omani dates.,https://www.bbassets.com/media/uploads/p/l/40128187_2-bb-royal-dates-omani.jpg
P001210,bb Royal Dates - Mazafati,bb Royal,Dry Fruits & Nuts,Dates,250 g,140,139,—,"Soft, dark Mazafati dates from Iran.",https://www.bbassets.com/media/uploads/p/l/40266317_5-bb-royal-dates-mazafati.jpg
P001211,bb Royal Dates/Kharjura - Mazafati,bb Royal,Dry Fruits & Nuts,Dates,500 g,279,251.1,—,Mazafati dates with rich caramel-like flavour.,https://www.bbassets.com/media/uploads/p/l/40112513_11-bb-royal-dates-mazafati.jpg
P001212,bb Royal Dates - Ajwa,bb Royal,Dry Fruits & Nuts,Dates,250 g,600,318,—,Ajwa dates.,https://www.bbassets.com/media/uploads/p/l/40266316_6-bb-royal-dates-ajwa.jpg
P001213,bb Royal Dates - Ajwa,bb Royal,Dry Fruits & Nuts,Dates,500 g,"1,669",621,—,Ajwa dates.,https://www.bbassets.com/media/uploads/p/l/40112511_7-bb-royal-dates-ajwa.jpg
P001214,bb Royal Dates - Ajwa,bb Royal,Dry Fruits & Nuts,Dates,300 g,760,750,—,Ajwa dates.,https://www.bbassets.com/media/uploads/p/l/40128188_2-bb-royal-dates-ajwa.jpg
P001215,bb Royal Red Dates - Seedless,bb Royal,Dry Fruits & Nuts,Dates,250 g,124,76,—,Seedless red dates; rich source of iron and vitamin C.,https://www.bbassets.com/media/uploads/p/l/40076868_2-bb-royal-dates-red.jpg
P001216,bb Royal Red Dates - Seedless,bb Royal,Dry Fruits & Nuts,Dates,500 g,248,150,—,Seedless red dates.,https://www.bbassets.com/media/uploads/p/l/40076869_2-bb-royal-dates-red-seedless.jpg
P001217,"bb Royal Dates - Black, With Seeds",bb Royal,Dry Fruits & Nuts,Dates,500 g,532,192,—,Black dates with seeds.,https://www.bbassets.com/media/uploads/p/l/40213031_1-bb-royal-dates-black-with-seeds.jpg
P001218,"bb Royal Dates - Black, With Seeds",bb Royal,Dry Fruits & Nuts,Dates,1 kg,600,361.92,—,Black dates with seeds.,https://www.bbassets.com/media/uploads/p/l/40213032_1-bb-royal-dates-black-with-seeds.jpg
P001219,bb Royal Dates - Golden,bb Royal,Dry Fruits & Nuts,Dates,500 g,150,150,40266323,"Golden dates, rich in iron, vitamin C and antioxidants.",https://www.bbassets.com/media/uploads/p/l/40266323_2-bb-royal-dates-golden.jpg
P001220,bb Royal Dates/Parechampazham - Medjool,bb Royal,Dry Fruits & Nuts,Dates,500 g,"1,233",929.1,—,Premium Medjool dates.,https://www.bbassets.com/media/uploads/p/l/40112512_7-bb-royal-dates-medjool.jpg
P001221,bb Royal Dates - Medjool,bb Royal,Dry Fruits & Nuts,Dates,250 g,616,404,—,Premium Medjool dates.,https://www.bbassets.com/media/uploads/p/l/40266318_6-bb-royal-dates-medjool.jpg
P001222,bb Royal Dates - Zahidi,bb Royal,Dry Fruits & Nuts,Dates,500 g,157,128,—,Zahidi dates.,https://www.bbassets.com/media/uploads/p/l/40266321_2-bb-royal-dates-zahidi.jpg
P001223,"bb Royal Dry Dates/Kharjura - Chuwara, Kharik",bb Royal,Dry Fruits & Nuts,Dates,100 g Pouch,98,43.05,—,Dry dates/chuwara/kharik.,https://www.bbassets.com/media/uploads/p/l/10000515_7-bb-royal-dry-dates-chuwara-kharik.jpg
P001224,"bb Royal Dry Dates/Kharjura - Chuwara, Kharik",bb Royal,Dry Fruits & Nuts,Dates,200 g Pouch,196,82,—,Dry dates/chuwara/kharik.,https://www.bbassets.com/media/uploads/p/l/10000541_7-bb-royal-dry-dates-chuwara-kharik.jpg
P001225,"bb Royal Dry Dates/Kharjura - Chuwara, Kharik",bb Royal,Dry Fruits & Nuts,Dates,500 g Pouch,490,194.75,—,Dry dates/chuwara/kharik.,https://www.bbassets.com/media/uploads/p/l/40018889_4-bb-royal-dry-dates-chuwara-kharik.jpg
P001226,bb Royal Dates - Seedless,bb Royal,Dry Fruits & Nuts,Dates,250 g,230,87,—,Seedless dates.,https://www.bbassets.com/media/uploads/p/l/40076868_2-bb-royal-dates-red.jpg
P001227,Nature's Choice Premium Quality Royal Dates,Nature's Choice,Dry Fruits & Nuts,Dates,500 g,"1,010","1,010",40323024,Premium wet Royal dates sourced from UAE.,https://www.bbassets.com/media/uploads/p/l/40323024_1-natures-choice-premium-quality-royal-dates.jpg
